CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp434.r1i1p1f1.Ofx.basin.gn.v20200120, hdl:21.14100/518a7f3a-7f60-3568-8cc5-7d52fee85a96
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp460.r1i1p1f1.Ofx.basin.gn.v20190506, hdl:21.14100/8a3b8f09-c894-399c-9488-ab2211b6f643
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp460.r1i1p1f1.Ofx.basin.gn.v20200120, hdl:21.14100/494eabdc-8e7d-3349-9f03-99e16bc929b3
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp534-over.r1i1p1f1.Ofx.basin.gn.v20190909, hdl:21.14100/f6878ef4-b144-3bb0-92dd-f9ef22cfa293
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp534-over.r1i1p1f1.Ofx.basin.gn.v20200120, hdl:21.14100/2e4509a5-12bc-3c3b-99ad-72bb95897702
CMIP6.ScenarioMIP.CMCC.CMCC-CM2-SR5.ssp585.r1i1p1f1.Ofx.basin.gn.v20200622, hdl:21.14100/80afdb14-d451-388c-966e-2fdf10591480
CMIP6.ScenarioMIP.CMCC.CMCC-ESM2.ssp585.r1i1p1f1.Ofx.basin.gn.v20210126, hdl:21.14100/2ed27029-6912-3635-9c5f-4606d8b940fc
CMIP6.ScenarioMIP.CSIRO-ARCCSS.ACCESS-CM2.ssp585.r1i1p1f1.Ofx.basin.gn.v20191108, hdl:21.14100/d4031dd2-0f81-3842-b89c-ec3e67451b2b
CMIP6.ScenarioMIP.CSIRO.ACCESS-ESM1-5.ssp585.r1i1p1f1.Ofx.basin.gn.v20191115, hdl:21.14100/4099f6e4-c0ad-3bca-9742-7a8880c3728f
CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/a9e0eecb-7cc1-3f42-8135-9d371f96f7ca
CMIP6.ScenarioMIP.DWD.MPI-ESM1-2-HR.ssp585.r2i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/78e024d4-b9b6-3121-b749-3da09915caae
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-CC.ssp585.r1i1p1f1.Ofx.basin.gn.v20210113, hdl:21.14100/858d3178-319c-3821-b726-8f862c1b18d2
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg-LR.ssp585.r1i1p1f1.Ofx.basin.gn.v20201201, hdl:21.14100/8a441cc8-eca9-3310-a196-06606143d264
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp585.r3i1p1f1.Ofx.basin.gn.v20201104, hdl:21.14100/afcaa7d1-d446-35c4-9d83-af4e9f4d8103
CMIP6.ScenarioMIP.IPSL.IPSL-CM6A-LR.ssp585.r1i1p1f1.Ofx.basin.gn.v20190903, hdl:21.14100/51d1a4cc-9324-3e1a-b608-c8663e3c9cfd
CMIP6.ScenarioMIP.MIROC.MIROC6.ssp585.r4i1p1f1.Ofx.basin.gn.v20200623, hdl:21.14100/99ac866e-f67f-3a30-aff1-1245f8375ac5
CMIP6.ScenarioMIP.MPI-M.MPI-ESM1-2-LR.ssp585.r1i1p1f1.Ofx.basin.gn.v20190710, hdl:21.14100/944f7f80-ccc1-3df9-bf4f-250a8a6943c3
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp585.r1i1p1f1.Ofx.basin.gn.v20200120, hdl:21.14100/e42670a0-ae74-3637-974b-9f703828d3cd
